0: 410,4507
2289: 9341,1346,5306,3684,7251,668,4029,8979,2540,4486
2290: 8102
2291: 3588,4020,3701,7215
2292: 2382,203,4863,3993
2293: 7918
2294: 6792,9115,9032,9308,3150,6756,3049,8497
2295: 6548,9429,6343,4285,5964,4319,7067,6066,5973,3846
2296: 8854,5851,1262,2203,5271,4046
2297: 9486,2109,1583,8315,7795,8772,5137,1717,9898
2298: 5708,9078,3670,7624
2299: 9409,871,7541,7175,8146
2300: 7147,1059,2808,362,9175,7348,9159,942,5696,7810
2301: 1044,5807,1071
2302: 9335,4129,451,9794,8042
2303: 2184,6493,3526,7408,5077,8822,4992
2304: 3811,9337,8323,6671,2364,8842
2305: 5153,111,9988,867,5872,9625,1960,1163,1042,8680
2306: 2642,3189,4077,9856,2939,2970,483
2307: 1957,5437,1459,1542,6612,9405,6348,6678
2308: 7773,2269,5625,2999,1570,5099,5819
2309: 7052,4129,8187
2310: 3024,4269
2311: 3287,3714,5755,1336,5566,7402,1540
2312: 4224,334,9932,997,9128,969,6114,1564,2761
2313: 8670
2314: 76
2315: 6304,5018,453,9308,9231,6142
2316: 2825,3089
2317: 8163,2979,8769,3578,5657,1588,2535,9826,6131,9405
2318: 7221,2909,8313
2319: 7293,497,635
2320: 1970,5107,4775,1765,5719,2956,9669,8495,2743
2321: 8154,3165
2322: 2544,5528,7450,8979,6371,7339,1906,9085,1072,5544
2323: 5992,2316,3924,8041
2324: 6624,681,5871,960
2325: 9686,1618,8518,1490,5252,8640,9225,9423
2326: 8548,6459,8952,3293,4630,5249,2219,7339,3245
2327: 6985,6624,7130,6178,1349
2328: 390,8049,1709,5268,9196,7932,9989,6371
2329: 8153,4706,903,8644,682
2330: 1461,5032,9626,9360
2331: 2841,5139,785,8754,458,773,4964,6307,3085
2332: 8811,859,7108,8330,8585,2922
2333: 6076,732,3515,1616,7492,3043,3631,5248,1195
2334: 8115,3388,9358,255
2335: 6251
2336: 1905,4759,77,3939
2337: 2901,6389,3742,6092,6586,733
2338: 2321,9810,4034
2339: 4231,6928,9348,5075,3357,4467,6705,167,6814,6778
2340: 4557,3105,7999,4153,9833,170,6480
2341: 7359
2342: 3654,1155,1874
2343: 2604,8005
2344: 3005,8798
2345: 2743,4203,6525,4667,8787,4694
2346: 9341,4285,1777,1956,6471
2347: 1417,9090,8159,3290
2348: 8491,584,7684
2349: 1791,1825,3747,623,6359,3023,1369,1104
2350: 7143,6077,7178,2338
2351: 9782,672,8252,3097,3448,5209,716,9320
2352: 2503
2353: 4110,2876,5737,7570,3288,924
2354: 6227,2509,4781,8284,1042,3691,3015
2355: 5504,7191,414,7218
2356: 4027,9858
2357: 4716,9124,2640,2348,8965,5203,929,1824,1067
2358: 8488,8754,286,2784,5271,6069,629
2359: 1700,3829,96
2360: 56,9220,957,6350,9289,1960,3679
2361: 9235
2362: 1211,324,7806,9364,6326,4628,6337,7368,3894
2363: 4097,5655,7455,7851,2510,7442,8790,5901
2364: 2366,4700,2857,6365
2365: 2627,6031,343,7074,4913
2366: 697,7536,6724
2367: 3719,6591,2048,5783,3410,6649,6900,6845,7547
2368: 7273,6365,7595,5957,5535,5342,6536,2180
2369: 3374,4031,3555,3129,9313,3189,5955,7592,8982
2370: 6141,5029,3499,6437,2315,7705,1780
2371: 7411,4921,6753,833,3268,3559,5533,9039,2568
2372: 8479,7075,2955,7258,390,3383,6324
2373: 2824,4479,9231,2554,6585,9422,3241,2469,6739,5186
2374: 4026,2139,7974,5181,8694,578,1590,1070
2375: 351,142
2376: 5432
2377: 5134,5845
2378: 2468,3490,5040,1081
2379: 5170,9560,7318,7784,5548,2871
2380: 4969,1662,9206,2619,2491
2381: 6803,1940,8722
2382: 6713,2594,9203,9050,7694,4608,4087,1857,2403,7290
2383: 645,2221
2384: 7747,6216,7814,2793,326,9604,5938
2385: 9583,9371,2980,7330,325,8058,9287,5634
2386: 1392,6062,1128,2904,2210,4917
2387: 2450,1818,3230,5255,4790,1361,5812
2388: 8106,261,9672,6845,2770,5984,4141,3147,8412,4592
2389: 384,8022,5220,2735,852,3913,5024,4311,7356
2390: 5530,662,4471,7506,1314,5455,9033
2391: 2140
2392: 174,9399,314,4960,6237,3271,7703,6227,6364,589
2393: 6147,5500,6010,8399,6956
2394: 5606,2168,5673,4286,9051,3161,8009
2395: 4370,1364,7371,1389,5221
2396: 1859,376,2105,1753,3981,1219,2902,6118,1064
2397: 9371,3883,1431
2398: 158,220
2399: 1153,2560,9548,7550,5422,1733
2400: 1998,920,2272,3269,1329,3041,1502,1500,62,7094
2401: 3445,819,1301,6339
2402: 8673,3157,7800,3233,8116,9920
2403: 7688,4720,9697
2404: 7251
2405: 8317,103,1303
2406: 3240,4314,2357
2407: 9428,3103,2031,1241,3084,3065,5266,3731,2662
2408: 9705,4862,9856,6755,8302,4677,3576
2409: 4112,5649,3945,8693,114,4124,4612
2410: 1059,1009,1028
2411: 5640,989,7047,1309,7307,196,1445,5217
2412: 5923,9921,1079,9326,4300,5228,7386,5868,7872,6070
2413: 4920,8014,5136,8945,3118,3738,9622,2795
2414: 5782
2415: 7618,7564,5315,6607,7597,7609,7409
2416: 2327,6318,6875
2417: 2284
2418: 6250,2448,6545,5992,228,7117
2419: 2475,9715,3014
2420: 1553,268,6411,7738
2421: 4439,5527,3241
2422: 8149
2423: 2594,4973,9001,4550,3732,3113,7972
2424: 8178,7092,7129,2619,7985,979,5790,1736,1096,5297
2425: 9959,4741,2317,3853,8500,8098,3546,6822
2426: 212,5047,2599,5548,5090,7029,1996,9816
2427: 8678,4619,5589
2428: 2099,6055,9263,7759,1034,290
2429: 6063,6833,4033,3432,5345,3825,5121,7802
2430: 9094,5583,9458,5425,3185
2431: 5273,9377,3751
2432: 9985,3884,4082,8006,9230,7697,317,5136,8372,1566
2433: 2430,5270,1332,8671,8044,7581,9873
2434: 1096,7365,6383,3166,4526
2435: 5961,967,7762
2436: 3660,50,5362,5836
2437: 7907,9206,2394,4469,5244,7942,5148,9909,8787,3278
2438: 9791,9914,1972,4844
2439: 3194
2440: 8260,4628,4067,6161,6931,178,4886,4277,3347
2441: 4852,414,472
2442: 1289,6040,7618,2418,7319,6260,9098
2443: 9730,7277,5147
2444: 4482,7471
2445: 3241,9938,7428,4666,2669
2446: 2105,5289,277,2030,858,5350,9054,7817,6043,2322
2447: 6145,9014,417,7115,5307,6481
2448: 5352,565,4636
2449: 9268,9315,645,8384,915,2160
2450: 1046,1112,2292,2484,1675,8566,2677,3851
2451: 5904,5851
2452: 1329,6761,5630,1139,8069,6563
2453: 1018,8597,6822,6488,2540,8981,1465,3396,7349
2454: 1888,4273,3726
2455: 925,9138,396,859
2456: 7843,694,691,3589
2457: 2501,2255,8202,5235
2458: 6350,6485,315,8360,4746,8065
2459: 6799
2460: 1113,657,3279,9662,589,3422,3761,9548,8053
2461: 5725
2462: 9529,6032
2463: 2690,6508,3487,2495,8786,120,4611,4353,9114
2464: 8371,6364,2620,3303,9956,4199
2465: 3208,5359,4266,6433,1952,4676
2466: 472,7300,9886,8386,6647,3353,3029,1846
2467: 6349
2468: 3369,3280
2469: 4893,3512,9720,4971,5914,7599,890,3766,9288,4135
2470: 8374,390,5078,202
2471: 2965,5472,3381,8186
2472: 5364,7502,6403,9861,2708,8056,7868
2473: 9777,4676,4072,1272,1757,4,511,819,183
2474: 0,4972,7292,6250,9308
2475: 1593,877,6031
2476: 3126,6934,6109,1246
2477: 6841,366,4874,573,1967
2478: 2323,4305,7487,3354,1971
2479: 7808
2480: 235,1844,1410
2481: 7459,9500,9134,4476
2482: 369,9228,7860,1036,2512
2483: 1067,6514,6184,489
2484: 8150
2485: 7631,6758,2868,217,9450,721,1032
2486: 4614,7851,3322,4380,399
2487: 3082,3848,7340,31,722
2488: 7133,9158,8005,3794,774,4695,5965,1448,9799,6018
2489: 7742,8923,2686,6116,6083,9028,8860,2387
2490: 5682,6669,2851,9507,6583,6097
2491: 5693,4792,2418,8103,8885,6682,5904,7074
2492: 9866,4149
2493: 5453,5877,7645
2494: 8835,2692,700,5628,8297,2376,9811,5598
2495: 2613,9400,2285,3373,6494,1339,6865,1833,8215
2496: 687,8513,1700,9429,66,4174,9019,2699,3716
2497: 8015,1915,5333,6117,8986,6472
2498: 6436,3590,9454,5753,6685,1743,3700,7433,2552
2499: 9,8266,1766,8114
2500: 1183,5023,3963
2501: 4963,3429,8880,1582,3130,385,265
2502: 4847
2503: 3393,3043
2504: 1098,4153
2505: 1948,6913,5858,6603,173,9791,4919,5623
2506: 6143,3416,4978,7021,9662,7839,9722
2507: 8051
2508: 8192
2509: 5759,508,4191,7760,6288,8832
2510: 6926,9620
2511: 5752,8034,447,6226,633,7987,1422,7781,4132,8909
2512: 1359,4021
2513: 7450,6224
2514: 3955,9890,7689,562,5290,5076
2515: 7393,3549,6728,1555,168,2103,9723,462,8296
2516: 1132,8226,2970,7589,4502,9258,6360,8777
2517: 4149
2518: 1927,8467,8047,2850,7402,4807,2667,652,4757,9849
2519: 6992,1796,2537,1258,3263,7900
2520: 4081,93,6346,2894,6173,718,4953,2993
2521: 5572,9562,8084,3748
2522: 1902,1663,2695,2280,2162,9916,9221,387
2523: 8129,6008,7045,336,8605,6035,8905,1742
2524: 7761,549,4570,7149,9131,6919,1096
2525: 1429,4306
2526: 7777,6576,8309,3986,2253,1982
2527: 2655
2528: 9346,3061
2529: 7309,8945,6117,9132
2530: 7830,1094,3040,9538,6771
2531: 9170,651
2532: 3317,2414,4921,2182
2533: 183,6093,982,8360,199,1847,8595
2534: 9595,8693,145,4970,2245
2535: 3993,7871,3499,3092,7779,7837
2536: 3509,1622,2825,6355,9061,8871,1161,2393
2537: 8354,2382,1114
2538: 8412,1189,9276,2699,4048,6775,5927,3693
2539: 6659,977,7076,703,5251
2540: 453,3156,6123,6403,7370,9936,3682
2541: 7854,8349,6661
2542: 3955,9814,8541
2543: 8146,1229,7091,9828,506
2544: 1086,9203,1390,2384,654,6055,4545
2545: 4602,7611,5595,4973,8771,9918,5360
2546: 7700,8380,7992,6326,9660
2547: 9916,9820,9405,2248,7690,5523,1490,8023,5611
2548: 8471,1031,4123,4395,4445,4735,9740,8414,3733
2549: 5312,3923,9274,3134,5711,5020
2550: 5489,8482,6743,4564
2551: 9794,6945,3086,2281,4834
2552: 5923,8893,9059,5262
2553: 7581,9532,8522,2842
2554: 4776,4048
2555: 9800,5528,3000,8143
2556: 4025,6417,7936,4436,9310,7522
2557: 5594,2397,4174,9929,1180,4138,2038,6170,9023
2558: 53,1090,3096,4175,8111,7451,9022
2559: 4540,8375,9298,6890,3264,4354,835,7008,8021,9753
2560: 7805,7163
2561: 5131,1956,2289,2968,2013,5921,892
2562: 1151
2563: 1760,8987,8770,4398,2087
2564: 6935,3357
2565: 9283
2566: 161
2567: 5532,4542
2568: 7042,3944,3777,3612,9891
2569: 4371,9055,5793,3873,2485,376,9072,9571,5190,3603
2570: 6280,3329,8876
2571: 285,2628,1493,9360,4420,7967,2040,1567,4034,6659
2572: 3966,7529,9988,2714
2573: 3611,4579,1759
2574: 3913
2575: 7131,9497,9826,6336,7310
2576: 3805,1644,1343,6694
2577: 7251,2463,6300,6229,377,8869,4452,3361
2578: 7155,8585,5609,5277,339,8177,8316,6356
2579: 9938,3367,6111,2367,1267,9847,6188,2759
2580: 3394,3571,5149,5788,6638,4492,4076
2581: 3783,6217,9838,7696,397
2582: 3999,1059,7410,358,6372,9367,5656,5891,6242,335
2583: 7149,7297,6950,1465,7166,4177,5706,3745
2584: 6007,4258,7841,2591,2762
2585: 9593,8474,9816,8699
2586: 594,6250,5974,786
2587: 1474,2602,1513,9058
2588: 4103
2589: 8606,4181
2590: 2441,4804,2320,7142,4564,3048,3754,6709
2591: 2731,8529,1094,3799,1511
2592: 854,9382,2883,4723,8978,7705,6935,2752,3871,281
2593: 9874,1262,1103,1663
2594: 2929,8749,2033,7579,9068
2595: 2932,2502,8744,3061,4025,143
2596: 2815,4462,8410,339,8207,8266
2597: 6453
2598: 2737,792,7686
2599: 2167,3964,9978
2600: 9403,4576,7577,4028,7454,2870
2601: 4067,2656
2602: 692,1098,6184,2226,9,4706,7550,8666,8028,6472
2603: 8872,6618,8603,7646,8515,5799,9921,9462,6639
2604: 8577,6680,2735,8244,8188
2605: 596,3390,1202
2606: 6022,4890,1892,9903,6757,6269,6160,4908,6122,391
2607: 7983,3256,262,3532,7136,2411
2608: 9674,2291,4948,6494,4006,2331,268,3721
2609: 4144,7976,6542,7641,7622,6088,3354,7591
2610: 6813,841,4021
2611: 1659,4841,6129
2612: 5744
2613: 6334,7101,1279,9802,4817,5813,8398,9038
2614: 663,7856,1110,5776,5431,3170,5085,8303
2615: 181,1659,2391
2616: 4418,981,404,8348,3584,8538,6083,395,7346
2617: 5473,7542,5685,5351,4669,6029,834
2618: 9595,2020,7183,7988,7101,8421,592,8979,9280
2619: 1102,2512,6192,5410,7207,4377,2358,2329,3217
2620: 6290,4519
2621: 3609,686,721,4963,198,2178,3187
2622: 9328,3173,6842,2484,6995,8963,9310
2623: 3451,9,1085,2678,613
2624: 7908,1082,3590,7673,2714
2625: 1871,1310,7531,5616,6097,7683,4229,9455
2626: 8978,5417,5350,8630,2549,9663,8521,4571,9730
2627: 3707,364,7109,7920
2628: 5377,8337,4925,8174,6631
2629: 9695
2630: 4222,1744,2424,9094,3664
2631: 4076,7608,2510,1615
2632: 8288,5948,6761,6552,6870,9283,5427,4901,1329
2633: 2662,7884,1086,5144
2634: 7138
2635: 7081,2523,6787,7753,501,5469,6069
2636: 5047,3862
2637: 8059,6494,9641,3507,6641,7047,3853,4694
2638: 2702,5507,2608,9798
2639: 9724,6175,1357,1649,1345,1348
2640: 2458
2641: 7022,8072,1512,2488,841,34,7721,2910,535
2642: 4775,6010,5854
2643: 1433,662,2707,5076,5410,1637,638,9550,1349,647
2644: 3,3150,2785,6404,8035,1761,4380,9722,4775,8620
2645: 4661,2271
2646: 7575,9932
2647: 2578,8436,1574,8134,9937
2648: 4649,524,6446,5549
2649: 7745,7414,5878
2650: 5021,4812,6572,6849,3853,5068,5352,3450,3944
2651: 2436,2543,602,1301,962,9629,1928,2419
2652: 7356,2066
2653: 1203,4629,5452
2654: 9491,3920,7891,7133,6716,2008
2655: 9629,4957,3437,7754,554,5968,2564,6403,3138
2656: 1082,801,514,4132,6383,3057
2657: 7595,6513,5302,7367,2177,5357,6920,5158
2658: 3015,121,2690,4106,6813,1527,7978,5482,2427,688
2659: 3933,8402,9895
2660: 4553,3314,2958,6847,629,151,5911,5620
2661: 6112,5525,44,1713,7911,8210,3305,3459,2421,5448
2662: 4481,8698,6402,8663,9675,3223,7127,645,7454
2663: 8965,4755,8828,7479,729,4662,5450,293,6674,9656
2664: 7775,6837
2665: 9974,9370,3784,5164,9682,3652,7361,4337
2666: 634,3760,9496,4164,6469
2667: 70,8696,3756,664,3634
2668: 3916,6505,36,7046,782,1246,4484,8770
2669: 6829,267,8221,5017,9835,838,8137,9506,3497
2670: 9050,4712,1898,3848,6374,9188,5384,2904,8931
2671: 232,7037,1305,5387
2672: 7863,338,1629,2127
2673: 2770,4790,4213,6809,2651
2674: 3344,2686,5922,1599,4732,5071,8886
2675: 1123,1248,2548,1989,54,3925,1081,4425,2933
2676: 7394,5531
2677: 8200,8759
2678: 8369,2000,7885,4560,1364,5837,1507,5788
2679: 6356,3102,8935
2680: 298,1415,1039,2658,2388
2681: 2627,8554,8763,3182,7843,5758
2682: 5574
2683: 7085,1696,8396,6594,3480,2745,3116
2684: 7921,9607,1096,3716,8100,9134,7502,6346,5280,6044
2685: 687,596,7421,3082
2686: 9355
2687: 280,6104,5550,6809,121,5164
2688: 1396,2196,1572,9743,8529,9199,1908,9714
2689: 7757,8100,9070
2690: 5583,1962,532,5195,4032,5113,8800,6974,4808
2691: 1746
2692: 4919
2693: 4232,6220,2507
2694: 5570,6751,1218,8700,5961
2695: 8164,5053
2696: 6667,372,428,4672,5370
2697: 1524,2251,8601
2698: 9823,1640,5940,1857,1559,4329,5469,5216,2027,2993
2699: 3479,9540,1291,3794,804,4531,5104,9015,8869,1305
2700: 9460,8947,4870,9050,4875,1645,6614,667,5111
2701: 1523,5461,4409,852,2242,1126,1545
2702: 65,1750,7815,696,7688,5917,6652,8880,1751,4331
2703: 9681,9195,4057
2704: 5474,2759
2705: 9323,1701,275
2706: 3579,2075,2775,8351,3910,6684,86,8569
2707: 9449,3073,8072,8972,3898
2708: 7041
2709: 6365,3154,8648,4796
2710: 2231,6628,9680,6743,9476,4714
2711: 4081,2042,6885,4178,9917
2712: 23,1877,6645,9679,3133,4145,2100,9448
2713: 9507,1965,4077
2714: 658,3783,4096
2715: 1182
2716: 2178,3574,4531,1845,9414,46,3444
2717: 225,6773
2718: 5593,3381
2719: 2365,2408,2019,6042,5327,6736,6206,8502
2720: 7265,3303,2390,3388,6377
2721: 3081,3978,8027,8011,4488,7168
2722: 4131
2723: 7100
2724: 2598,1006,976,7517,8590,4737,3340,6774
2725: 4706,2305
2726: 4577,2901,6983,225,7754
2727: 1069,9609,7446,5700,4968,3676,7363,3292,4516
2728: 6400,4418,2628,7871,3614,7179,2187,280
2729: 7962,6301,3587,9040
2730: 2370,1799,4386,6076,8553,4175,1619,4454,8463
2731: 6615,332,1031,9293,1755
2732: 4634,4131,4003,9109
2733: 9412,8683,2998,8144,8657,55,2442,320,5364,9075
2734: 9306,5592,23,7882,3169,3070,1777
2735: 6961,4116,4456,9605,3269
2736: 9857,9261,9241,5848,1574,6225,7731
2737: 3216,4013,5321,750,5508,5848,7724,3952,8725,5463
2738: 3729,7059,9215,269,1249,1690,9260,2244
2739: 6730,718,3359,7653
2740: 8766,1189,1681,8988,7230,2223,3617
2741: 3580,6077,1586,599
2742: 191,9626,6704,1970,4595
2743: 7371,3426,1531,5584,3879,1946,1532,4102,9803,8797
2744: 723,7799,4540,8865
2745: 104,8021,3545
2746: 5419,1639,1453,8253,9550,3758,9432
2747: 1,6998,5718,5848,7412
2748: 2691,440,1597,9367,349,4510,3155,2820,2571
2749: 740,2940,3209,3426
2750: 2172,4834,7551,1003
2751: 3697,2203,515,1931,3346,6008,4909,7075
2752: 1036,2606,7762
2753: 124,2808,6137,575,8734,2869,6888
2754: 1389,2581
2755: 1199,2518,6801,1776
2756: 3757,2722,4361,8524,9094,8698,9695
2757: 5408,7423,2578,9737,8731,9295,3533,7358,6962,2821
2758: 7293,4575,5173,4264,9934,3509,328,3216,6649,4843
2759: 8773,7617,1491,9526,1889,2077,881
2760: 8742,1854,9177,7854
2761: 9514,2215,865,8487,2946,8832,3798
2762: 3941,831,8330
2763: 8908,1215,3957,8832,9049,1369,5557,8603,8808,1532
2764: 4279,5441,8994,2231,2922
2765: 7008
2766: 3364,2289,3613,1464,8487,2421,7248,1170
2767: 8958,1313,5274,7552,2697,4528,5533
2768: 542
2769: 447
2770: 497
2771: 5284,2702
2772: 1328,1353,3120,7878,1609,7193,8832,6088,937,9911
2773: 2453
2774: 5126,6211,1886,8258,4750,4787
2775: 2609,1393,8942,2423,9837
2776: 8848,7812,4706,8047,8557,1255,2467,2880,4735,8216
2777: 695,5147,6217,7683,661,8310,7122,7657,430,723
2778: 800,45,4281,4025,6192,5659,5595,1453,5923,8453
2779: 8685,2456,6639,6189,9225
2780: 3864,6767
2781: 4415,8384,3734
2782: 6055,802,6000,5082,2790,9451
2783: 686,9053,645,7697,868,6664,3407
2784: 6721,9865,9147,7538
2785: 5818,278,8616,3028,2060,1057,994,4388,769,2005
2786: 4143,8661,2035,9107,8672,81,4287
2787: 2908,8970,7761,8167,4080
2788: 3177,6195,3076,8657,1051,6549,4388,3969,2537
2789: 2318,6555
2790: 4836,2800,8548,9363,5039,6679,4876,2598,339,3977
2791: 2138,6034,8657,7060,3505,1705,5073
2792: 1346,7569,668,6393,4778
2793: 2566,5812,6123,4762,693,3058,6608
2794: 6047,5570,8905,3064
2795: 3141,381,1386,7698,6182
2796: 6737,4585,4762,8405,9433
2797: 8278,368,3701,1785,6036,3956,9111,8208,8500
2798: 4513,5433,2199
2799: 9996,1008,5570,615,4747,942,4774,3913
2800: 3542,3424,5818,3184
2801: 4223,9620,5163,2001,6468,3636,2316,1674,1475
2802: 9829,7451
2803: 7643,2027,8920,791,9937,3255,3951,9721,1497
2804: 8071,3552,2207,6636
2805: 3699,642,6663,569,1258,1374
2806: 8273,8138,5365,6379,1561,7565,8204,6672,9053,8593
2807: 174
2808: 3420,435,481
2809: 1748,5482,6800,1835,9007,2095,9785,8584,214,4005
2810: 5470,7738,8149,4324,4648,9767,1961
2811: 50,3502,6419,6028,9991,5666,2194
2812: 1249
2813: 9891,1161,2018,8618,9422
2814: 1783,8835,4789,3701,3791
2815: 8682,7821,5619,432,9611,2282,6673
2816: 2795,2583,3533,9939
2817: 8288,2422,1204,3935,7394,4506,5492,5533,6853,1257
2818: 4181,597
2819: 2130,8515,8784,6673,702
2820: 348,5530,3894,8068,6480,7024
2821: 759,8509,1572,1908,2110,6989,294
2822: 3162
2823: 8524
2824: 5920,6400,6519,9953
2825: 446,6329
2826: 7466,1190,5250
2827: 1637,2876,3582,4162
2828: 5830,852,7042,8341,9016,3005
2829: 9373,1782,7953,7951,6955,9198,2336
2830: 3455,8594,4322,4758,660,1897,3967,4981,9086,81
2831: 7331,3180,5614,4890,3890,7814,9016,8661,2236
2832: 755,3473,3830,6133,2033,874,1678
2833: 7398,295,9924,778,8314,6034
2834: 9517,1062,4741,4682,9406,2979,258,7424,4182,9551
2835: 6601,9796,9385
2836: 6894,9384,6159,4857,9056,9907,9836,7475,1468,8556
2837: 2378,8770,6000,9491,6294
2838: 4067,2407,5413,9263,1686,4824,348,8200,5073,9331
2839: 3186,2870,3120,1775,3031,3655,4824,2314,7044,6623
2840: 9173,897,6682,376,9141,7750,2539,6521,1928,7491
2841: 500,7242,2850,3538,5071,9203,3738
2842: 9941,3611,5338,9870,5928,3998,8524,2269,9194
2843: 4665
2844: 5648
2845: 1930,2334,9278,9995,7114,5593,490
2846: 2412,6656,9675,5878,8922,2402,7114,4359,1531
2847: 6266,9387,6199,5648,6668,1192,3550,244,9205
2848: 6979,1609,2387,3118,8660,5140,9364,5519
2849: 4128,3147
2850: 6532,8872,2440,3943,9628
2851: 8340,4455,664,482,2690
2852: 3666,16,106,8420,7115,9837,6401,6379
2853: 903,1913
2854: 8256,3311,1229,1330,3168,5487,417
2855: 1084
2856: 8648,917,4576,1312,4802,9938,1198
2857: 890,7425,6682,2904,8550,3210
2858: 7264,6737,2353,824,6036,3613,4585,4426,275,8115
2859: 7254,9812,4613,6402,2659,953,7357,2289
2860: 6745,2130,9770,2247,5646,318,9101
2861: 8063,7769
2862: 781,2637,9264,9860,1094,4318,372
2863: 8585,8742,4306,1100,3200,3252,3321
2864: 3803,1461,2173,5148,5864,2805,3320,5649
2865: 1781,7655,8925,1296,7607,174,3358
2866: 1665,1287,9879
2867: 7,6224,1845
2868: 6913,3899,8410,5207
2869: 7664,8123,8948
2870: 5652,6161,1986,3120,3576,7332,1217,8933,4862,5032
2871: 9709,805,2763,9484,5293
2872: 2307
2873: 4818,8361,704,1548,7065,4513,4666
2874: 3875
2875: 3357,4099,1664,6527,7708,8753,1774,2322
2876: 8187,8412,2790,3059,1231,229,2645,1511
2877: 9651,8786,2989,1676,3169,4278,8511,6880
2878: 9381,8948,5573
2879: 9937,7176,3832,6980,3796,8837,3982,1883
2880: 2904,8905,5218,6692,477,5546,3751,9379,7367
2881: 8075
2882: 8923,7024,6600,1949,7432,7837,1000,6598,8135,3866
2883: 8492,2400,253,5982,36,6163,8858
2884: 1382,2800,2957
2885: 5723,5373,2608,1412
2886: 5998,243,5490,8833,7329,1718,4341
2887: 9330,2463,1193,8567,2854,1191,9350
2888: 5364,9304,6520
2889: 9735,646,9135,9677,8754,4400,3854,7045
2890: 9978,8878,4732,8958,264,2594,2078,619,5422,555
2891: 3766,8885,7097,9802,4109,8313,4782,2129,4885,9923
2892: 9990,8392,9070,1081,1376,4646
2893: 7404,8941,8316,7502,586,7232
2894: 5849,2934
2895: 8913,6581,7334,6398
2896: 3212,8836,3060,429,7406,4504,6234,1277
2897: 1040,7560,8109,8720,8069,6300,8880,2456,9415,7152
2898: 8147,2521,2121,5245,8457,9451,3214,8093,625
2899: 5215,8592,10,6531,3052,3891,6041,849,4413
2900: 5905
2901: 6242,5438,7482,9326,627,501,2045
2902: 4581,8877,2882
2903: 6137,4397,4116,2991,8579,6442
2904: 9726,6457,3214,2299,5784,4820,3043,4041
2905: 8728,9439,4412
2906: 3641,3188,8949,9382,1689,5574,6634
2907: 4272,1304,5372
2908: 8734,5536,7919
2909: 5626,6375,2747
2910: 2815,6614,9653,3632,3642,5626,8680,9961,6063,1674
2911: 8266,1740,9174,6410
2912: 5994,420,8023,8503,4307,6329
2913: 5315,256,9993,5251,7992,4708,4288,3674,124
2914: 5024,1965,8394,9453
2915: 1854,7885
2916: 7934,2700,768,3263,8545,5466,9536,3867,4410,617
2917: 5968,3444
2918: 5040,1445,5329,4812,7434,1761,5354
2919: 3315,1756,3549,2842,5999,3514
2920: 7797,8594,1595,3902,6984,7330,5199
2921: 263
2922: 4355,2452,1787,4645,1427,576,5798,2905,7482,6274
2923: 8671,1999,9695,8581,7748,9200,985,9914,2156,7832
2924: 4452
2925: 2126,3851,8426,8631,9140,5707
2926: 2667,2242,5422,9133,7015,6818,956
2927: 9562,8298,6808,7370,8830,7246
2928: 4894,2745,2264,8073,5536
2929: 5527,4582,8870,5563,9640,6914,5960,5200,4720
2930: 8226,2111,4990
2931: 1944,1359,7015,5445,416,2230,102,645,702,2554
2932: 6104,3762,9607,3803,1191
2933: 2148,1896,5341,5200
2934: 3414,91
2935: 5570,7873,553,8549,3344,6975
2936: 2985,1644,4652,4969,4660,8517,8599,6277,6322
2937: 8039,2360,8186,3639,6932,7357,7227,4796,6772,2452
2938: 2125
2939: 8443,2747,6043,4718,3427,1140
2940: 3579,2832,8903,1734,2190,3120,1030,2069,3280
2941: 2346,116,4995,1517,966,6180,132,1472,8513,4010
2942: 4300,8021,2623,3342,9057,7589,5653
2943: 8725
2944: 7728,6620,8499
2945: 7472,2899
2946: 5736,7866,7607
2947: 4266,5951,9209,4353,7928,2222
2948: 2535,9359,535,5332,2333,1478,8372
2949: 6266,9074,3951,1675,6431,869,9001,2977
2950: 1981,7681,2876,1037,7491,3524,3250,7257
2951: 9249,9545,3050,479
2952: 2979,2826,2542,9448,9288,3508
